Periodo,ID,Especialidad del momento,Codigo curso,Nombre curso,Nota
201510,1918,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,2005,INGO,ING1111,ALGEBRA,4.1
201510,2005,INGO,ING1120,FISICA GENERAL I,3.4
201510,2005,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.9
201510,2005,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,2025,INGI,ING1111,ALGEBRA,4.3
201510,2025,INGI,ING1120,FISICA GENERAL I,4.6
201510,2025,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.8
201510,2025,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,1892,INGI,ING1111,ALGEBRA,4.3
201510,1892,INGI,ING1120,FISICA GENERAL I,4.6
201510,1892,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.9
201510,1892,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,2017,INGI,ING1111,ALGEBRA,4.6
201510,2017,INGI,ING1120,FISICA GENERAL I,5.3
201510,2017,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.3
201510,2017,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.6
201510,1923,INGE,ING1111,ALGEBRA,6.0
201510,1923,INGE,ING1120,FISICA GENERAL I,6.3
201510,1923,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,6.3
201510,1923,INGE,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1903,INGE,ING1111,ALGEBRA,3.4
201510,1903,INGE,ING1120,FISICA GENERAL I,5.2
201510,1903,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.4
201510,1903,INGE,ING1510,INTRODUCCION A LA INGENIERIA,6.8
201510,2047,INGO,ING1111,ALGEBRA,4.0
201510,2047,INGO,ING1120,FISICA GENERAL I,3.5
201510,2047,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.9
201510,2047,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1899,INGI,ING1111,ALGEBRA,4.1
201510,1899,INGI,ING1120,FISICA GENERAL I,4.0
201510,1899,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.3
201510,1899,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.0
201510,1896,ING,ING1111,ALGEBRA,3.6
201510,1896,ING,ING1120,FISICA GENERAL I,3.5
201510,1896,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.9
201510,1896,ING,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,1876,INGI,ING1111,ALGEBRA,4.0
201510,1876,INGI,ING1120,FISICA GENERAL I,4.8
201510,1876,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.1
201510,1876,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,1911,ING,ING1111,ALGEBRA,3.6
201510,1911,ING,ING1120,FISICA GENERAL I,2.8
201510,1911,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.9
201510,1911,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,1919,INGI,ING1111,ALGEBRA,4.2
201510,1919,INGI,ING1120,FISICA GENERAL I,4.7
201510,1919,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.5
201510,1919,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201510,1988,ING,ING1111,ALGEBRA,3.1
201510,1988,ING,ING1120,FISICA GENERAL I,2.5
201510,1988,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.8
201510,1988,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,1910,INGI,ING1111,ALGEBRA,4.7
201510,1910,INGI,ING1120,FISICA GENERAL I,4.9
201510,1910,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.5
201510,1910,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.5
201510,1978,INGE,ING1111,ALGEBRA,4.4
201510,1978,INGE,ING1120,FISICA GENERAL I,4.0
201510,1978,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.3
201510,1978,INGE,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,1961,INGI,ING1111,ALGEBRA,4.3
201510,1961,INGI,ING1120,FISICA GENERAL I,3.7
201510,1961,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,1961,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1909,INGI,ING1111,ALGEBRA,4.5
201510,1909,INGI,ING1120,FISICA GENERAL I,4.3
201510,1909,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.6
201510,1909,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1925,ING,ING1111,ALGEBRA,1.8
201510,1925,ING,ING1120,FISICA GENERAL I,2.3
201510,1925,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.9
201510,1925,ING,ING1510,INTRODUCCION A LA INGENIERIA,6.3
201510,1996,INGI,ING1111,ALGEBRA,3.7
201510,1996,INGI,ING1120,FISICA GENERAL I,4.8
201510,1996,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.2
201510,1996,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1992,INGI,ING1111,ALGEBRA,5.0
201510,1992,INGI,ING1120,FISICA GENERAL I,5.0
201510,1992,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.6
201510,1992,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,2030,ING,ING1111,ALGEBRA,5.6
201510,2030,ING,ING1120,FISICA GENERAL I,4.1
201510,2030,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.2
201510,2030,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1987,INGI,ING1111,ALGEBRA,4.5
201510,1987,INGI,ING1120,FISICA GENERAL I,5.5
201510,1987,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.4
201510,1987,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.5
201510,2026,INGO,ING1111,ALGEBRA,4.2
201510,2026,INGO,ING1120,FISICA GENERAL I,4.3
201510,2026,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2026,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,2057,INGI,ING1111,ALGEBRA,4.0
201510,2057,INGI,ING1120,FISICA GENERAL I,4.3
201510,2057,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2057,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1880,INGO,ING1111,ALGEBRA,4.5
201510,1880,INGO,ING1120,FISICA GENERAL I,4.0
201510,1880,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.7
201510,1880,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.6
201510,2040,INGE,ING1111,ALGEBRA,4.0
201510,2040,INGE,ING1120,FISICA GENERAL I,5.0
201510,2040,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2040,INGE,ING1510,INTRODUCCION A LA INGENIERIA,6.0
201510,2024,ING,ING1111,ALGEBRA,3.1
201510,2024,ING,ING1120,FISICA GENERAL I,3.2
201510,2024,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.1
201510,2024,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.3
201510,1989,ING,ING1111,ALGEBRA,1.6
201510,1989,ING,ING1120,FISICA GENERAL I,3.0
201510,1989,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.9
201510,1989,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,2051,INGI,ING1111,ALGEBRA,5.5
201510,2051,INGI,ING1120,FISICA GENERAL I,5.1
201510,2051,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.9
201510,2051,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1954,INGO,ING1111,ALGEBRA,4.3
201510,1954,INGO,ING1120,FISICA GENERAL I,4.6
201510,1954,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.1
201510,1954,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201510,1939,INGE,ING1111,ALGEBRA,5.5
201510,1939,INGE,ING1120,FISICA GENERAL I,5.4
201510,1939,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.4
201510,1939,INGE,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201510,1930,INGI,ING1111,ALGEBRA,3.4
201510,1930,INGI,ING1120,FISICA GENERAL I,3.1
201510,1930,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.3
201510,1930,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1979,INGE,ING1111,ALGEBRA,4.0
201510,1979,INGE,ING1120,FISICA GENERAL I,4.0
201510,1979,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.2
201510,1979,INGE,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,2046,INGO,ING1111,ALGEBRA,4.7
201510,2046,INGO,ING1120,FISICA GENERAL I,4.9
201510,2046,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.5
201510,2046,INGO,ING1510,INTRODUCCION A LA INGENIERIA,6.0
201510,1873,INGI,ING1111,ALGEBRA,5.0
201510,1873,INGI,ING1120,FISICA GENERAL I,4.6
201510,1873,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.0
201510,1873,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,2009,INGI,ING1111,ALGEBRA,4.4
201510,2009,INGI,ING1120,FISICA GENERAL I,5.7
201510,2009,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.3
201510,2009,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.3
201510,1889,INGI,ING1111,ALGEBRA,5.1
201510,1889,INGI,ING1120,FISICA GENERAL I,4.0
201510,1889,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.2
201510,1889,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,2034,ING,ING1111,ALGEBRA,4.1
201510,2034,ING,ING1120,FISICA GENERAL I,2.8
201510,2034,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.9
201510,2034,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,2035,INGE,ING1111,ALGEBRA,3.5
201510,2035,INGE,ING1120,FISICA GENERAL I,3.9
201510,2035,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.2
201510,2035,INGE,ING1510,INTRODUCCION A LA INGENIERIA,5.0
201510,1956,INGI,ING1111,ALGEBRA,4.4
201510,1956,INGI,ING1120,FISICA GENERAL I,4.7
201510,1956,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.2
201510,1956,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.0
201510,1901,INGI,ING1111,ALGEBRA,5.1
201510,1901,INGI,ING1120,FISICA GENERAL I,5.6
201510,1901,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.4
201510,1901,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201510,1950,INGC,ING1111,ALGEBRA,2.8
201510,1950,INGC,ING1120,FISICA GENERAL I,4.1
201510,1950,INGC,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.4
201510,1950,INGC,ING1510,INTRODUCCION A LA INGENIERIA,5.3
201510,2037,INGO,ING1111,ALGEBRA,4.4
201510,2037,INGO,ING1120,FISICA GENERAL I,4.7
201510,2037,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2037,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1974,INGI,ING1111,ALGEBRA,5.0
201510,1974,INGI,ING1120,FISICA GENERAL I,5.8
201510,1974,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.6
201510,1974,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,2018,ING,ING1111,ALGEBRA,3.2
201510,2018,ING,ING1120,FISICA GENERAL I,4.4
201510,2018,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.6
201510,2018,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1982,INGI,ING1111,ALGEBRA,4.3
201510,1982,INGI,ING1120,FISICA GENERAL I,5.2
201510,1982,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.2
201510,1982,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1952,INGI,ING1111,ALGEBRA,3.1
201510,1952,INGI,ING1120,FISICA GENERAL I,3.4
201510,1952,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.8
201510,1952,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1888,INGC,ING1111,ALGEBRA,4.0
201510,1888,INGC,ING1120,FISICA GENERAL I,5.1
201510,1888,INGC,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,1888,INGC,ING1510,INTRODUCCION A LA INGENIERIA,7.0
201510,2014,INGO,ING1111,ALGEBRA,4.4
201510,2014,INGO,ING1120,FISICA GENERAL I,4.2
201510,2014,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.0
201510,2014,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1904,INGI,ING1111,ALGEBRA,3.1
201510,1904,INGI,ING1120,FISICA GENERAL I,3.4
201510,1904,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.4
201510,1904,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,2032,INGC,ING1111,ALGEBRA,4.1
201510,2032,INGC,ING1120,FISICA GENERAL I,4.1
201510,2032,INGC,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2032,INGC,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,2058,INGI,ING1111,ALGEBRA,4.0
201510,2058,INGI,ING1120,FISICA GENERAL I,4.0
201510,2058,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.5
201510,2058,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,2063,INGO,ING1111,ALGEBRA,3.9
201510,2063,INGO,ING1120,FISICA GENERAL I,3.6
201510,2063,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.8
201510,2063,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,1672,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,1672,INGI,ING1140,FISICA GENERAL II,4.3
201510,1672,INGI,ING1310,INTRODUCCION A LA COMPUTACION,3.5
201510,1672,INGI,ING2140,ALGEBRA LINEAL,4.0
201510,1960,ING,ING1111,ALGEBRA,3.0
201510,1960,ING,ING1120,FISICA GENERAL I,3.5
201510,1960,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.1
201510,1960,ING,ING1510,INTRODUCCION A LA INGENIERIA,6.2
201510,2022,ING,ING1111,ALGEBRA,1.6
201510,2022,ING,ING1120,FISICA GENERAL I,1.8
201510,2022,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.1
201510,2022,ING,ING1510,INTRODUCCION A LA INGENIERIA,6.4
201510,2031,INGI,ING1111,ALGEBRA,4.2
201510,2031,INGI,ING1120,FISICA GENERAL I,3.4
201510,2031,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2031,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.4
201510,2053,INGI,ING1111,ALGEBRA,4.0
201510,2053,INGI,ING1120,FISICA GENERAL I,4.3
201510,2053,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,2053,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,1932,INGI,ING1111,ALGEBRA,4.3
201510,1932,INGI,ING1120,FISICA GENERAL I,4.1
201510,1932,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.2
201510,1932,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.1
201510,1957,INGO,ING1111,ALGEBRA,4.3
201510,1957,INGO,ING1120,FISICA GENERAL I,4.3
201510,1957,INGO,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.8
201510,1957,INGO,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1897,INGI,ING1111,ALGEBRA,4.3
201510,1897,INGI,ING1120,FISICA GENERAL I,4.2
201510,1897,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.5
201510,1897,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.0
201510,2045,INGI,ING1111,ALGEBRA,5.9
201510,2045,INGI,ING1120,FISICA GENERAL I,6.1
201510,2045,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,5.8
201510,2045,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1981,ING,ING1111,ALGEBRA,3.2
201510,1981,ING,ING1120,FISICA GENERAL I,2.8
201510,1981,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.9
201510,1981,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.8
201510,2020,INGI,ING1111,ALGEBRA,4.2
201510,2020,INGI,ING1120,FISICA GENERAL I,4.3
201510,2020,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.4
201510,2020,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201510,1931,INGI,ING1111,ALGEBRA,6.0
201510,1931,INGI,ING1120,FISICA GENERAL I,6.1
201510,1931,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,6.2
201510,1931,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.6
201510,767,INGI,ING2111,ECUACIONES DIFERENCIALES ORDIN,3.1
201510,767,INGI,ING2152,MECANICA RACIONAL II,4.7
201510,767,INGI,ING2160,TEORIA DE PROBABILIDADES,2.5
201510,1615,INGI,ING1310,INTRODUCCION A LA COMPUTACION,4.5
201510,1615,INGI,ING2110,CALCULO II,4.4
201510,1615,INGI,ING2111,ECUACIONES DIFERENCIALES ORDIN,5.1
201510,1615,INGI,ING2210,QUIMICA GENERAL,2.9
201510,1934,INGI,ING1111,ALGEBRA,4.3
201510,1934,INGI,ING1120,FISICA GENERAL I,4.3
201510,1934,INGI,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,1934,INGI,ING1510,INTRODUCCION A LA INGENIERIA,6.0
201510,358,INGC,ICC4140,INTROD. A LA INGENIERIA DE S,5.3
201510,358,INGC,ICC4150,TEORIA DE AUTOMATAS Y LENG,4.0
201510,358,INGC,ING2112,ETICA,5.1
201510,358,INGC,ING4110,CALCULO NUMERICO,4.0
201510,358,INGC,ING4130,BASES DE DATOS APLICADAS,4.9
201510,2021,INGA,ING1111,ALGEBRA,3.8
201510,2021,INGA,ING1120,FISICA GENERAL I,3.3
201510,2021,INGA,ING1131,GEOMETRIA ANALITICA E INTRODUC,2.3
201510,2021,INGA,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1972,INGA,ING1111,ALGEBRA,4.0
201510,1972,INGA,ING1120,FISICA GENERAL I,4.6
201510,1972,INGA,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.1
201510,1972,INGA,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1212,INGE,ING2131,ELECTROMAGNETISMO,4.3
201510,1212,INGE,ING2152,MECANICA RACIONAL II,4.7
201510,1212,INGE,ING2160,TEORIA DE PROBABILIDADES,4.0
201510,1212,INGE,ING3510,INTRODUCCION A LA OPTIMIZACION,4.4
201510,1070,INGO,ING3120,MECANICA DE FLUIDOS,4.6
201510,1070,INGO,ING3220,TERMODINAMICA,6.3
201510,1070,INGO,IOC3320,MECANICA DE MATERIALES,5.3
201510,1070,INGO,IOC4130,GEOLOGIA APLICADA A LA INGENIE,4.4
201510,1070,INGO,IOC4230,TOPOGRAFIA,4.4
201510,1949,ING,ING1111,ALGEBRA,5.7
201510,1949,ING,ING1120,FISICA GENERAL I,6.1
201510,1949,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,6.5
201510,1949,ING,ING1510,INTRODUCCION A LA INGENIERIA,6.4
201510,377,INGC,ING2131,ELECTROMAGNETISMO,4.0
201510,377,INGC,ING2160,TEORIA DE PROBABILIDADES,3.3
201510,377,INGC,ING3510,INTRODUCCION A LA OPTIMIZACION,4.0
201510,1945,INGE,ING1111,ALGEBRA,4.0
201510,1945,INGE,ING1120,FISICA GENERAL I,5.8
201510,1945,INGE,ING1131,GEOMETRIA ANALITICA E INTRODUC,4.0
201510,1945,INGE,ING1510,INTRODUCCION A LA INGENIERIA,5.9
201510,1192,INGI,ING2110,CALCULO II,4.2
201510,1192,INGI,ING2111,ECUACIONES DIFERENCIALES ORDIN,4.0
201510,1307,INGE,ING2131,ELECTROMAGNETISMO,3.5
201510,1307,INGE,ING2160,TEORIA DE PROBABILIDADES,1.8
201510,1307,INGE,ING3510,INTRODUCCION A LA OPTIMIZACION,2.3
201510,342,INGI,ING1510,INTRODUCCION A LA INGENIERIA,5.5
201510,342,INGI,ING5110,PROCESOS DE MANUFACTURA,4.7
201510,342,INGI,ING5411,CRITICAL THOUGHT,5.8
201510,342,INGI,ING6520,EVALUACION DE PROYECTOS,4.5
201510,342,INGI,ING6570,SEMINARIO DE TITULACION,6.5
201510,405,INGI,ING352,DISEÃ‘O DE PRODUCTOS EN INGENIERIA,5.7
201510,405,INGI,ING5110,PROCESOS DE MANUFACTURA,4.8
201510,405,INGI,ING5230,ORAL PERFORMANCE,5.6
201510,405,INGI,ING5411,CRITICAL THOUGHT,6.4
201510,405,INGI,ING6520,EVALUACION DE PROYECTOS,4.8
201510,405,INGI,ING6570,SEMINARIO DE TITULACION,6.0
201510,172,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.4
201510,172,INGI,ING5540,GESTION DE OPERACIONES,5.5
201510,172,INGI,ING6510,MACROECONOMIA,5.3
201510,172,INGI,ING6530,MARKETING,5.6
201510,1397,INGI,ING1310,INTRODUCCION A LA COMPUTACION,5.0
201510,1397,INGI,ING3520,ESTADISTICA APLICADA,4.1
201510,1397,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.5
201510,1397,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.2
201510,1397,INGI,ING6530,MARKETING,5.9
201510,954,INGI,ING5120,SIMULACION,5.8
201510,954,INGI,ING5120,SIMULACION,5.8
201510,954,INGI,ING5130,ECONOMIA DE TRANSPORTE,4.2
201510,954,INGI,ING5130,ECONOMIA DE TRANSPORTE,4.2
201510,954,INGI,ING5540,GESTION DE OPERACIONES,5.0
201510,954,INGI,ING5540,GESTION DE OPERACIONES,5.0
201510,954,INGI,ING6530,MARKETING,4.9
201510,954,INGI,ING6530,MARKETING,4.9
201510,954,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,4.6
201510,954,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,4.6
201510,261,INGO,ING4110,CALCULO NUMERICO,5.0
201510,261,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.4
201510,261,INGO,IOC4220,HIDROLOGIA,4.4
201510,261,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.5
201510,261,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.3
201510,336,INGI,ING4110,CALCULO NUMERICO,4.0
201510,336,INGI,ING4220,PROCESOS QUIMICOS,5.8
201510,336,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.2
201510,336,INGI,ING6520,EVALUACION DE PROYECTOS,4.4
201510,336,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,6.2
201510,406,INGI,ING4110,CALCULO NUMERICO,5.5
201510,406,INGI,ING5120,SIMULACION,5.8
201510,406,INGI,ING5530,FINANZAS,4.9
201510,406,INGI,ING5540,GESTION DE OPERACIONES,5.6
201510,406,INGI,ING6510,MACROECONOMIA,5.9
201510,406,INGI,ING6530,MARKETING,5.9
201510,694,INGE,ICE3220,CONTROL AUTOMATICO,5.4
201510,694,INGE,ICE4210,PROCESAMIENTO DIGITAL DE SEÃ‘AL,5.9
201510,694,INGE,ICE4220,DISEÃ‘O ANALOGO,5.6
201510,694,INGE,ING4110,CALCULO NUMERICO,5.2
201510,940,INGE,ICE3110,DISEÃ‘O DIGITAL,5.3
201510,940,INGE,ICE3120,SEÃ‘ALES Y SISTEMAS,5.4
201510,940,INGE,ICE3210,ANALISIS DE CIRCUITOS,4.8
201510,940,INGE,ING4110,CALCULO NUMERICO,5.3
201510,1638,INGE,ING1150,CALCULO I,1.0
201510,1638,INGE,ING2112,ETICA,4.9
201510,1638,INGE,ING2210,QUIMICA GENERAL,4.9
201510,1638,INGE,ING3530,INTRODUCCION A LA ECONOMIA,5.1
201510,1707,INGI,ING1140,FISICA GENERAL II,4.4
201510,1707,INGI,ING1150,CALCULO I,2.3
201510,1707,INGI,ING1310,INTRODUCCION A LA COMPUTACION,4.0
201510,1707,INGI,ING2140,ALGEBRA LINEAL,3.5
201510,2072,ING,ING1111,ALGEBRA,1.0
201510,2072,ING,ING1120,FISICA GENERAL I,1.0
201510,2072,ING,ING1131,GEOMETRIA ANALITICA E INTRODUC,1.6
201510,2072,ING,ING1510,INTRODUCCION A LA INGENIERIA,5.6
201510,938,INGE,ICE3110,DISEÃ‘O DIGITAL,6.2
201510,938,INGE,ICE3120,SEÃ‘ALES Y SISTEMAS,6.1
201510,938,INGE,ICE3210,ANALISIS DE CIRCUITOS,4.3
201510,938,INGE,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.8
201510,352,INGI,ING4110,CALCULO NUMERICO,4.3
201510,352,INGI,ING5110,PROCESOS DE MANUFACTURA,5.1
201510,352,INGI,ING6520,EVALUACION DE PROYECTOS,4.6
201510,352,INGI,ING6570,SEMINARIO DE TITULACION,4.5
201510,409,INGO,IOC4130,GEOLOGIA APLICADA A LA INGENIE,2.5
201510,409,INGO,IOC4220,HIDROLOGIA,1.8
201510,409,INGO,IOC4310,ANALISIS ESTRUCTURAL,1.8
201510,409,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,1.0
201510,409,INGO,IOC6540,INGENIERIA DE TRANSITO,2.1
201510,812,INGE,ING352,DISEÃ‘O DE PRODUCTOS EN INGENIERIA,5.5
201510,777,INGO,ING352,DISEÃ‘O DE PRODUCTOS EN INGENIERIA,5.7
201510,777,INGO,ING5130,ECONOMIA DE TRANSPORTE,4.0
201510,777,INGO,ING6120,DEMANDA POR TRANSPORTE,4.0
201510,777,INGO,ING6570,SEMINARIO DE TITULACION,6.3
201510,777,INGO,IOC5110,GEOMECANICA AVANZADA,4.1
201510,777,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,3.6
201510,777,INGO,IOC6120,PROYECTO CIVIL,5.1
201510,653,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.2
201510,653,INGI,ING3510,INTRODUCCION A LA OPTIMIZACION,2.8
201510,653,INGI,IOC3320,MECANICA DE MATERIALES,2.9
201510,448,INGI,ING5110,PROCESOS DE MANUFACTURA,4.0
201510,448,INGI,ING6510,MACROECONOMIA,5.0
201510,448,INGI,ING6530,MARKETING,4.9
201510,276,INGI,ING4110,CALCULO NUMERICO,4.8
201510,276,INGI,ING5120,SIMULACION,4.9
201510,276,INGI,ING5230,ORAL PERFORMANCE,5.2
201510,276,INGI,ING5540,GESTION DE OPERACIONES,4.6
201510,276,INGI,ING6530,MARKETING,4.6
201510,206,INGO,ING6210,MEMORIA,6.8
201510,206,INGO,IOC4330,ESTRUCTURAS DE ACERO,4.3
201510,647,INGI,ING352,DISEÃ‘O DE PRODUCTOS EN INGENIERIA,6.0
201510,647,INGI,ING4220,PROCESOS QUIMICOS,4.1
201510,647,INGI,ING5230,ORAL PERFORMANCE,5.6
